MeasureItem,MeasureItemCategoryID,MeasureItemID,Category,Country,Year,LengthOfCircuits,LengthOfRoutes,NumberOfUnits,ProvidedValue,CreationDate,ProvidedValueCode
Inventory of Transmission,5,402,ACL_275kV,IS,2018,0,0,,,08/04/2019 17:01,
Inventory of Transmission,5,403,ACL_330kV,IS,2018,0,0,,,08/04/2019 17:01,
Inventory of Transmission,5,404,ACL_380_400kV,IS,2018,0,0,,,08/04/2019 17:01,
Inventory of Transmission,5,405,ACL_750kV,IS,2018,0,0,,,08/04/2019 17:01,
Inventory of Transmission,5,424,Comments_1,IS,2018,,,,,08/04/2019 17:01,
Inventory of Transmission,5,425,Comments_2,IS,2018,,,,,08/04/2019 17:01,
Inventory of Transmission,5,426,Comments_3,IS,2018,,,,,08/04/2019 17:01,
Inventory of Transmission,5,427,Comments_4,IS,2018,,,,,08/04/2019 17:01,
Inventory of Transmission,5,422,DCC_110kV_220V,IS,2018,0,0,,,08/04/2019 17:01,
Inventory of Transmission,5,408,DCC_220kV_380kV,IS,2018,0,0,,,08/04/2019 17:01,
Inventory of Transmission,5,409,DCC_Over_380kV,IS,2018,0,0,,,08/04/2019 17:01,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,IS,2018,,,15,1289,08/04/2019 17:01,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,IS,2018,,,0,0,08/04/2019 17:01,
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,IS,2018,,,0,0,08/04/2019 17:01,
Inventory of Transmission,5,418,Nw_330kV_220kV,IS,2018,,,0,0,08/04/2019 17:01,
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,IS,2018,,,0,0,08/04/2019 17:01,
Inventory of Transmission,5,416,Nw_400kV_220kV,IS,2018,,,0,0,08/04/2019 17:01,
Inventory of Transmission,5,415,Nw_400kV_330kV,IS,2018,,,0,0,08/04/2019 17:01,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,IS,2018,,,0,0,08/04/2019 17:01,
Inventory of Transmission,5,413,Of_PU_>220kV,IS,2018,,,31,2230,08/04/2019 17:01,
Inventory of Transmission,5,412,Of_PU_>275kV,IS,2018,,,0,0,08/04/2019 17:01,
Inventory of Transmission,5,411,Of_PU_>330kV,IS,2018,,,0,0,08/04/2019 17:01,
Inventory of Transmission,5,410,Of_PU_>400kV,IS,2018,,,0,0,08/04/2019 17:01,
Inventory of Transmission,5,406,ACC_220kV_380kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,401,ACL_220kV,RS,2018,1993.96,1946.88,,,02/04/2019 09:37,
Inventory of Transmission,5,402,ACL_275kV,RS,2018,,,,,02/04/2019 09:37,Not Available
Inventory of Transmission,5,403,ACL_330kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,RS,2018,1899.86,1890.94,,,02/04/2019 09:37,
Inventory of Transmission,5,405,ACL_750kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,424,Comments_1,RS,2018,,,,,02/04/2019 09:37,
Inventory of Transmission,5,425,Comments_2,RS,2018,,,,,02/04/2019 09:37,
Inventory of Transmission,5,426,Comments_3,RS,2018,,,,,02/04/2019 09:37,
Inventory of Transmission,5,427,Comments_4,RS,2018,,,,,02/04/2019 09:37,
Inventory of Transmission,5,422,DCC_110kV_220V,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,RS,2018,,,38,6950,02/04/2019 09:37,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,RS,2018,,,24,7050,02/04/2019 09:37,
Inventory of Transmission,5,416,Nw_400kV_220kV,RS,2018,,,12,4800,02/04/2019 09:37,
Inventory of Transmission,5,415,Nw_400kV_330kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,RS,2018,,,,,02/04/2019 09:37,Not Available
Inventory of Transmission,5,412,Of_PU_>275kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,RS,2018,,,,,02/04/2019 09:37,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,RS,2018,,,,,02/04/2019 09:37,Not Available
Inventory of Transmission,5,406,ACC_220kV_380kV,TR,2018,391.12,160,,,12/06/2019 15:40,
Inventory of Transmission,5,407,ACC_Over_380kV,TR,2018,89.68,89.68,,,12/06/2019 15:40,
Inventory of Transmission,5,400,ACL_110kV_220kV,TR,2018,44369.34,34252.6,,,12/06/2019 15:40,
Inventory of Transmission,5,401,ACL_220kV,TR,2018,84.82,84.82,,,12/06/2019 15:40,
Inventory of Transmission,5,402,ACL_275kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,403,ACL_330kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,TR,2018,23159.16,21636.03,,,12/06/2019 15:40,
Inventory of Transmission,5,405,ACL_750kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,424,Comments_1,TR,2018,,,,,12/06/2019 15:40,
Inventory of Transmission,5,425,Comments_2,TR,2018,,,,,12/06/2019 15:40,
Inventory of Transmission,5,426,Comments_3,TR,2018,,,,,12/06/2019 15:40,
Inventory of Transmission,5,427,Comments_4,TR,2018,,,,,12/06/2019 15:40,
Inventory of Transmission,5,422,DCC_110kV_220V,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,TR,2018,,,1432,100685.44,12/06/2019 15:40,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,TR,2018,,,353,70652.16,12/06/2019 15:40,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,TR,2018,,,,,12/06/2019 15:40,Not Expected
